Q18013201,1,Category:Wikipedia categories named after volcanoes
Q18038330,1,Category:1908 by month
Q18041241,1,Category:February 1899
Q18083888,1,Category:All articles with specifically marked weasel-worded phrases
Q18090661,1,Category:Engineering in Japan
Q18090664,1,Category:Scallop Kofun
Q18090668,1,Category:Eisaku Satō
Q18122071,1,Category:Stub message templates needing attention
Q18139657,1,Category:Stub message templates using icon parameter
Q18139715,1,Category:Stub message templates without images
Q18139794,1,Category:Stub message templates with documentation subpages
Q18156139,1,Category:Oriental studies
Q18171404,1,Category:Articles with unsourced statements from October 2014
Q18174442,1,Category:Nobeoka Domain
Q18174449,1,Category:Municipal History of Kōchi Prefecture
Q18174452,1,Category:Topics by Municipality in Okinawa Prefecture
Q18174453,1,Category:Topics by Municipality in Kagoshima Prefecture
Q18174458,1,Category:Topics by Municipality in Saga Prefecture
Q18174459,1,Category:Topics by Municipality in Fukuoka Prefecture
Q18174460,1,Category:Topics by Municipality in Kōchi Prefecture
Q18174461,1,Category:Topics by Municipality in Ehime Prefecture
Q18174462,1,Category:Topics by Municipality in Kagawa Prefecture
Q18174465,1,Category:Topics by Municipality in Hiroshima Prefecture
Q18174466,1,Category:Topics by Municipality in Okayama Prefecture
Q18174467,1,Category:Topics by Municipality in Shimane Prefecture
Q18174470,1,Category:Topics by Municipality in Nara Prefecture
Q18174471,1,Category:Topics by Municipality in Hyōgo Prefecture
Q18174472,1,Category:Topics by Municipality in Ōsaka Prefecture
Q18174475,1,Category:Topics by Municipality in Mie Prefecture
Q18174476,1,Category:Topics by Municipality in Aichi Prefecture
Q18174478,1,Category:Topics by Municipality in Gifu Prefecture
Q18174479,1,Category:Topics by Municipality in Nagano Prefecture
Q18174480,1,Category:Topics by Municipality in Yamanashi Prefecture
Q18174481,1,Category:Topics by Municipality in Fukui Prefecture
Q18174482,1,Category:Topics by Municipality in Ishikawa Prefecture
Q18174483,1,Category:Topics by Municipality in Toyama Prefecture
Q18174485,1,Category:Topics by Municipality in Kanagawa Prefecture
Q18174486,1,Category:Topics by Municipality in Tokyo
Q18174487,1,Category:Topics by Municipality in Chiba Prefecture
Q18174488,1,Category:Topics by Municipality in Saitama Prefecture
Q18174489,1,Category:Topics by Municipality in Gunma Prefecture
Q18174490,1,Category:Topics by Municipality in Tochigi Prefecture
Q18174491,1,Category:Topics by Municipality in Ibaraki Prefecture
Q18174492,1,Category:Topics by Municipality in Fukushima Prefecture
Q18174493,1,Category:Topics by Municipality in Yamagata Prefecture
Q18174494,1,Category:Topics by Municipality in Akita Prefecture
Q18174495,1,Category:Topics by Municipality in Miyagi Prefecture
Q18174496,1,Category:Topics by Municipality in Iwate Prefecture
Q18174497,1,Category:Topics by Municipality in Aomori Prefecture
Q18174498,1,Category:Topics by Municipality in Hokkaidō
Q18191046,1,Category:February 1909
Q18191056,1,Category:February 1936
Q18224450,1,Fujishiro Suzuki clan
Q18226257,1,Kibi no Takehiko
Q18233534,1,Takamu Shrine (Q18233534)
Q18234908,1,Obscene temple
Q18235752,1,Mononobe Shrine (Q18235752)
Q18282537,1,Category:Resizing templates
Q18330120,1,Category:Designated historic sites of Osaka Prefecture
Q18336610,1,E Shrine (Q18336610)
Q18336996,1,Sandenkanaya Kofun
Q18337148,1,Sekijinzan Kofun
Q18337536,1,Toyozumi Shrine
Q18337575,1,Nakata Cave Tombs
Q18337577,1,Nakatsuka Kofun
Q18337611,1,Nasu Hachimanzuka Kofun
Q18337635,1,Narabigaoka
Q18337677,1,Nishizuka Kofun
Q18337847,1,Category:Members of Nippon Kaigi
Q18338700,1,Takio Hyakka Cave Tomb Kofun Cluster
Q18338784,1,Noriba Kofun
Q18338862,1,Hanayamazuka Kofun
Q18338914,1,Hanchō Shrine
Q18338989,1,Hinooka Kofun
Q18339120,1,Fukunaga Shrine
Q18339339,1,Maekawa Shrine
Q18339420,1,Maruyama-tsuka Kofun (Yame)
Q18339461,1,Minagi Shrine
Q18339496,1,Tajihi no Mikemaro
Q18339530,1,Mukaiyama Kofun
Q18339542,1,Munakata Shrine (Shiroi)
Q18343133,1,Category:Round buildings
Q18362111,1,Category:Tokyo University of Education
Q18402737,1,Category:Pages using the external media template with no first item
Q18402848,1,Category:Concert dance
Q184128,1,Om
Q18457440,1,Rokuroseyama Kofun Cluster
Q18457919,1,Sōzenji
Q18459458,1,Rōji Kofun
Q18493943,1,Category:927 in Asia
Q18513090,1,Category:Image requests in Iwaki City
Q18513100,1,Category:Image Requests for Tsukuba City
Q18513105,1,Category:Image Requests for Mutsu City
Q18513206,1,Category:Image Requests for Hakodate City
Q18513207,1,Category:Image requests in Maebashi City
Q18513209,1,Category:Image requests in Kitakyushu City
Q18513279,1,Category:Image Requests for Ota Ward
Q18513282,1,Category:Image Requests for Osaka City
Q18513286,1,Category:Image requests in Ota City
Q18513314,1,Category:Image requests in Komaki City
Q18513395,1,Category:Image requests in Fukuoka City
Q18513407,1,Category:Image requests in Nagano City
Q18513622,1,Category:Place templates
Q18513714,1,Category:Korea Strait
Q18513721,1,Category:Transportation in Mie Prefecture by Municipality
Q18513749,1,Category:Geography of Kyōto Prefecture by Municipality
Q18513784,1,Category:Geography of Hyōgo Prefecture by Municipality
Q18513841,1,Category:Geography of Hokkaido by municipality
Q18513852,1,Category:Geography of Chiba Prefecture by Municipality
Q18513857,1,Category:Tokyo College of Music alumni
Q18513938,1,Category:Geography of Saitama Prefecture by Municipality
Q18513961,1,Category:Geography of Ōita Prefecture by Municipality
Q18513979,1,Category:Geography of Ōsaka Prefecture by Municipality
Q18513990,1,Category:Transport in Nara prefecture by municipality
Q18514035,1,Category:Geography of Miyagi Prefecture by Municipality
Q18514094,1,Category:Geography of Yamagata Prefecture by Municipality
Q18514099,1,Category:Geography of Yamanashi Prefecture by Municipality
Q18514107,1,Category:Float festivals of Japan
Q18514128,1,Category:Geography of Okayama Prefecture by Municipality
Q18514168,1,Category:Transportation in Hiroshima Prefecture by Municipality
Q18514186,1,Category:Lists of Shikinaisha by location
Q18514221,1,Category:Transportation in Ehime Prefecture by Municipality
Q18514224,1,Category:Geography of Ehime Prefecture by Municipality
Q18514244,1,Category:Topics by Sengoku Daimyō
Q18514250,1,Category:Geography of Niigata Prefecture by Municipality
Q18514262,1,Category:Japanese Buddhist clergy by period
Q18514268,1,Category:Wars in Japan by Period
Q18514280,1,Category:Food Culture of Japan by Municipality
Q18514300,1,Category:Culture of Asahikawa
Q18514317,1,Category:National schools in Wards of Tokyo Metropolis
Q18514628,1,Category:Former Nippon TV affiliates
Q18514732,1,Category:Radio Stations in Kanto Region
Q18514762,1,Category:Culture of Takayama
Q18514961,1,Category:Maitreya
Q18515111,1,Category:Enumerations of 49
Q18515229,1,Category:Famous cherry trees
Q18525631,1,Category:Japanese culture by region
Q18525671,1,Category:Postwar Shōwa Period Architecture
Q18532116,1,Category:Islands of Saga Prefecture
Q18532839,1,Category:Statutory law
Q18550910,1,Category:International Relations of Silla
Q18566997,1,Category:Desire realm
Q18567002,1,Category:Glossaries of Buddhism
Q18567359,1,Category:Six Desires
Q18567698,1,Category:Indian deities
Q18567816,1,Category:Japan military navigational boxes
Q18568605,1,Category:Japanese Residency-General of Korea
Q18571232,1,Category:Gokoku shrines
Q18572875,1,Category:Former government ministries of Japan
Q18598453,1,Category:Economy of Saitama Prefecture
Q18600019,1,Category:14th-century wars
Q18617324,1,Category:Articles needing additional references from December 2014
Q18641821,1,Category:Wars of the 10th Century
Q18641825,1,Category:Wars of the 12th Century
Q18657058,1,"Category:Koishikawa, Tokyo"
Q18657076,1,Category:Tennōji-Abeno
Q18668622,1,Category:Colonial policies
Q18668624,1,Category:Japanese Colonial Policies
Q18669712,1,Matsumae Domain
Q18670673,1,Category:Ashikaga Clan of Fujiwara Clan
Q18673693,1,Category:Drug culture
Q18674735,1,Category:Kojiki
Q18692911,1,Category:Nagao Clan
Q18694676,1,Category:Nagai Clan of Oe
Q18695639,1,Category:Wani Clan
Q18697338,1,Category:Daimyo of Suo Province
Q18697345,1,Category:People of the Matsumae Domain
Q18699012,1,Category:Historiography of Asia
Q18699043,1,Category:History of fiction
Q18700568,1,"Category:Tanabe, Wakayama"
Q18700606,1,Ichimachi
Q18703951,1,Category:Prostitution in Asia
Q18704177,1,Category:Fiction about time
Q18705364,1,Category:1609 in military history
Q18705689,1,Category:Lords of Echizen Province
Q18706653,1,Category:Japanese pilgrimages
Q18710527,1,Category:Katori District
Q18710900,1,Category:Echizen-Matsudaira clan
Q18711441,1,Category:Uwajima Domain
Q18711445,1,Category:Lords of Iyo Province
Q18711485,1,Category:Wakisaka clan
Q18711725,1,Category:People of Shimabara Domain
Q18711727,1,Category:Shimabara Domain
Q18711766,1,Category:Takakura Family
Q18711812,1,Category:Location map modules
Q18711818,1,Category:Surnames Originating from Kinki Region
Q18711847,1,Category:Kōfu Tokugawa Clan
Q18711885,1,Category:Daimyo of Nagato Province
Q18711899,1,Category:Chōfu Mōri Family
Q18711900,1,Category:Lords of Chōfu Domain
Q18711902,1,Category:People of the Chofu Domain
Q18711903,1,Category:Chōfu Domain
Q18713973,1,Category:Fukui-Matsudaira clan
Q18714066,1,Category:People of Sasayama Domain
Q18714191,1,Category:1870 in Japan
Q18714202,1,Category:Facilities Opened in the 1900s
Q18714221,1,Category:Facilities Opened in the 1940s
Q18714246,1,Category:Facilities Opened in the 1960s
Q18714261,1,Category:Facilities Opened in the 1970s
Q18714287,1,Category:Facilities Opened in 1976
Q18714307,1,Category:Facilities Opened in 1979
Q18714314,1,Category:Facilities Opened in the 1980s
Q18714324,1,Category:Facilities Opened in 1982
Q18714342,1,Category:Facilities Opened in 1986
Q18714345,1,Category:Facilities Opened in 1988
Q18714365,1,Category:Facilities Opened in the 1990s
Q18714381,1,Category:Facilities Opened in 1994
Q18714384,1,Category:Reform in Japan
Q18714386,1,Category:Facilities Opened in 1995
Q18714407,1,Category:Facilities Opened in the 2000s
Q18716412,1,"Category:History of Akiruno, Tokyo"
Q18716440,1,Category:Education in Iwaki
Q18716498,1,Category:Ward History of Saitama City
Q18716503,1,"Category:History of Chuo Ward, Saitama City"
Q18716508,1,"Category:History of Kita Ward, Saitama City"
Q18716518,1,"Category:History of Midori-ku, Saitama"
Q18716537,1,Category:Municipal History of Sanuki
Q18716544,1,Category:Municipal History of Setana
Q18716552,1,"Category:History of Tatsuno, Hyogo"
Q18716566,1,"Category:History of Tsugaru city, Aomori"
Q18716568,1,Category:Municipal History of Tsukubamirai
Q18716587,1,Category:Municipal History of Nikaho
Q18716593,1,Category:Municipal History of Hitachinaka
Q18716596,1,Category:Municipal History of Fujimino
Q18716722,1,Category:People Educated at Asian Institutions
Q18717428,1,Category:Japanese people who died of cholera
Q18717709,1,Category:Super Sentō
Q18719066,1,Category:Saigō Family of Satsuma Domain
Q18721173,1,Category:Ikki
Q18721187,1,Category:Education in Nanao
Q18721292,1,"Category:Municipal History of Meiwa, Mie Prefecture"
Q18721298,1,Category:Education in Mitaka City
Q18721300,1,"Category:Education in Kamigyo-ku, Kyoto"
Q18721301,1,Category:Kamiina District
Q18721329,1,Category:Kamitsukeno clan
Q18721349,1,"Category:Geography of Shimogyo-ku, Kyoto"
Q18721353,1,Category:Geography of Gero
Q18721367,1,Category:History of Shimoda
Q18721373,1,Category:Municipal history of Shimotsuke
Q18721377,1,Category:Culture of Shimonoseki
Q18721385,1,"Category:Yosa District, Kyoto"
Q18721400,1,Category:Historic Cities Alliance
Q18721464,1,Category:Former Laws of China
Q18721487,1,Category:Culture of the Chugoku region
Q18721510,1,Category:History of Chuo Ward
Q18721547,1,"Category:History of Nakatsu, Oita"
Q18721565,1,Category:Culture of the Chūbu region
Q18721621,1,Category:Municipal History of Kuji
Q18721654,1,Category:Culture of the Kyushu region
Q18721696,1,Category:World Heritage Sites by Kana Order
Q18721744,1,Category:Katano District
Q18721750,1,"Category:History of Kyotango, Kyoto"
Q18721752,1,Category:Keijō
Q18721765,1,Category:People associated with Kyoto University
Q18721791,1,Category:National places of scenic beauty in Kyoto Prefecture
Q18721801,1,Category:Events in Kyoto prefecture
Q18721840,1,"Category:Geography of Imabari, Ehime"
Q18721848,1,Category:Geography of Semboku
Q18721852,1,Category:History by Ward in Sendai
Q18721853,1,Category:Geography of Sendai
Q18721856,1,Category:Cuisine of Sendai
Q18721865,1,"Category:History of Izumi Ward, Sendai"
Q18721874,1,"Category:Education in Aoba Ward, Sendai"
Q18721875,1,"Category:History of Aoba Ward, Sendai"
Q18721879,1,Category:Branch domains of the Sendai Domain
Q18721890,1,Category:Municipal History of Iyo
Q18721896,1,Category:Municipal History of Isehara
Q18721904,1,"Category:Transport in Ise, Mie"
Q18721905,1,"Category:Geography of Ise, Mie"
Q18721906,1,"Category:Buildings in Ise, Mie"
Q18721907,1,Category:Education in Iseshi
Q18721908,1,Category:Shinto shrines in Ise City
Q18721912,1,Category:Ise-Shima Region
Q18721914,1,Category:Shinkan of Ise Grand Shrine
Q18721924,1,Category:Itō Hirobumi
Q18721937,1,Category:History of Izunokuni
Q18721951,1,"Category:Transport in Ina, Nagano"
Q18721952,1,"Category:Geography of Ina, Nagano"
Q18721953,1,"Category:History of Ina, Nagano"
Q18721957,1,"Category:Geography of Fushimi-ku, Kyoto"
Q18721971,1,Category:Municipal History of Aizubange
Q18721978,1,Category:Schools of the Congregational Church
Q18722004,1,Category:Sumiyoshi District
Q18722016,1,Category:History of Saku
Q18722023,1,Category:History of Saeki Ward
Q18722028,1,Category:Geography of Sakura City
Q18722030,1,"Category:History of Sakura, Chiba"
Q18722059,1,Category:Buildings in Saga
Q18722099,1,Category:Shinshu University alumni
Q18722104,1,Category:Shugendō practitioners
Q18722110,1,Category:Municipal History of Kurayoshi
Q18722115,1,Category:Yamato clan
Q18722120,1,Category:People of the Mongol invasions of Japan
Q18722133,1,Category:Municipal History of Iruma
Q18722136,1,Category:Members of the House of Councillors from the National District
Q18722151,1,Category:Municipal History of Yatsushiro
Q18722153,1,Category:Geography of Yachiyo City
Q18722156,1,"Category:History of Yame, Fukuoka"
Q18722157,1,Category:Yame District
Q18722159,1,"Category:Geography of Yao, Osaka"
Q18722166,1,"Category:History of Yawata, Kyoto"
Q18722173,1,Category:History of Yahatahigashi Ward
Q18722178,1,Category:History of Yahatanishi Ward
Q18722200,1,Category:Civil Service Ranks of Japan
Q18722237,1,"Category:Geography of Hyogo-ku, Kobe"
Q18722247,1,Category:Sake breweries in Hyogo prefecture
Q18722252,1,Category:Events in Hyogo prefecture
Q18722280,1,Category:Winter events
Q18722360,1,Category:Izushi Domain
Q18722367,1,"Category:Geography of Izumo, Shimane"
Q18722369,1,"Category:History of Izumo, Shimane"
Q18722376,1,Category:Geography of Hakodate
Q18722390,1,"Category:Buildings and structures in Kariya, Aichi"
Q18722398,1,"Category:Geography of Beppu, Oita"
Q18722406,1,Category:Buildings in Maebashi
Q18722498,1,Category:Ward History of Kitakyushu
Q18722499,1,Category:Geography of Kitakyushu
Q18722507,1,Category:Kitasaku District
Q18722528,1,"Category:Geography of Hokuto, Yamanashi"
Q18722537,1,Category:National historic sites in Hokkaido prefecture
Q18722578,1,"Category:Municipal History of Matsumae, Hokkaidō"
Q18722606,1,Category:Municipal History of Sōsa
Q18722608,1,Category:Municipality Designated Tangible Folk Cultural Properties
Q18722618,1,Category:Toichi District
Q18722621,1,"Category:Geography of Totsukawa, Nara"
Q18722630,1,Category:History of Chikuma
Q18722645,1,Category:Ward History of Chiba City
Q18722654,1,"Category:History of Chuo Ward, Chiba City"
Q18722664,1,Category:National schools in Chiba Prefecture
Q18722667,1,Category:Events in Chiba prefecture
Q18722699,1,"Category:History of Nantan, Kyoto"
Q18722712,1,Category:Minamisaku District
Q18722734,1,Category:Minamikawachi District
Q18722737,1,Category:Minamimuro District
Q18722740,1,Category:Municipal History of Minamisōma
Q18722767,1,Category:History of Hakata Ward
Q18722768,1,Category:Museum Personnel
Q18722772,1,Category:Geography of Inzai City
Q18722805,1,Category:Municipal History of Toride
Q18722810,1,Category:People of Ancient Korea
Q18722811,1,Category:Kofun (general concept)
Q18722812,1,Category:Women before the Kofun Period
Q18722813,1,Category:Female Imperial Family Members before the Kofun Period
Q18722814,1,Category:Male imperial family members before the Kofun period
Q18722815,1,Category:Kofun clusters
Q18722832,1,"Category:Bridges in Taito, Tokyo"
Q18722871,1,Category:Criminal Justice by Country
Q18722875,1,Category:Commands by Country (Statutory Laws)
Q18722886,1,Category:Statutory law by country
Q18722888,1,Category:Administrative Legislation by Country
Q18722897,1,Category:People by Educational Institution and Region
Q18722941,1,Category:Yoshino District
Q18722946,1,Category:People of Doshisha University
Q18722966,1,Category:Ward History of Nagoya City
Q18722976,1,"Category:Buildings in Naka-ku, Nagoya"
Q18722984,1,"Category:History of Kita-ku, Nagoya"
Q18723030,1,Category:Municipal History of Nabari
Q18723048,1,Category:Topics by Monarchs
Q18723063,1,Category:History of Shunan City
Q18723077,1,Category:National historic sites in Wakayama prefecture
Q18723088,1,Category:Natural Monuments Designated by Wakayama Prefecture
Q18723094,1,Category:History of Waki Town
Q18723109,1,Category:Geography of Karatsu
Q18723135,1,Category:Culture of the Shikoku region
Q18723199,1,Category:People associated with Kokugakuin University
Q18723200,1,Category:Kokugakuin University alumni
Q18723209,1,Category:Principal Wives of the Daimyo of Tosa
Q18723254,1,"Category:Geography of Sakai, Fukui"
Q18723267,1,Category:Municipal History of Sakaide
Q18723280,1,Category:Municipal History of Bando
Q18723289,1,"Category:History of Tarumi-ku, Kobe"
Q18723291,1,Category:World Heritage Castles
Q18723300,1,Category:Municipal History of Shirosato
Q18723304,1,Category:Fundamental Jurisprudence
Q18723317,1,Category:Events and Festivals of Saitama Prefecture
Q18723336,1,"Category:History of Sakai-ku, Sakai"
Q18723339,1,"Category:Parks in Sakai, Osaka"
Q18723340,1,"Category:Geography of Sakai, Osaka"
Q18723345,1,"Category:History of Kita-ku, Sakai"
Q18723370,1,Category:Cemeteries on the World Heritage List
Q18723420,1,Category:Municipal History of Tako
Q18723436,1,"Category:Municipal History of Taki, Mie Prefecture"
Q18723437,1,Category:Taki District
Q18723441,1,Category:History of Tajimi
Q18723446,1,Category:Municipal History of Tagajō
Q18723461,1,Category:National historic sites in Oita prefecture
Q18723488,1,Category:Municipal History of Yamato
Q18723492,1,"Category:History of Yamatokoriyama, Nara"
Q18723493,1,Category:Yamato-Aogaki Quasi-National Park
Q18723504,1,Category:Municipal History of Daigo
Q18723512,1,"Category:History of Omiya-ku, Saitama"
Q18723516,1,Category:Municipal History of Ōyamazaki
Q18723517,1,Category:Satsuma Ōyama Family
Q18723530,1,"Category:Geography of Osaki, Miyagi"
Q18723557,1,"Category:History of Daito, Osaka"
Q18723572,1,Category:Emperor Taishō
Q18723586,1,Category:Geography of Otsu
Q18723606,1,Category:Municipal History of Ota
Q18723613,1,Category:Municipal History of Ōiso
Q18723614,1,Category:Miwa clan
Q18723617,1,Category:Municipal History of Taki
Q18723618,1,Category:Municipal History of Ōamishirasato
Q18723640,1,"Category:History of Ono, Fukui"
Q18723665,1,Category:Ward History of Ōsaka City
Q18723668,1,Category:Neighborhoods in Osaka
Q18723670,1,"Category:Transport in Chuo-ku, Osaka"
Q18723672,1,"Category:Geography of Chūō Ward, Osaka City"
Q18723674,1,"Category:Buildings in Chuo-ku, Osaka"
Q18723677,1,"Category:History of Chuo-ku, Osaka"
Q18723685,1,"Category:Buildings in Kita-ku, Osaka"
Q18723727,1,Category:Events in Osaka prefecture
Q18723728,1,"Category:Municipal History of Taishi, Ōsaka Prefecture"
Q18723774,1,"Category:Geography of Tennoji Ward, Osaka City"
Q18723777,1,"Category:History of Tennoji-ku, Osaka"
Q18723791,1,Category:History of Tendo City
Q18723814,1,Category:Geography of Taihaku Ward
Q18723830,1,Category:Geography of Nara
Q18723849,1,Category:Faculty of Nara University of Arts
Q18723883,1,Category:Image Requests for Himeji
Q18723903,1,Category:Curators
Q18723909,1,Category:History of Usa City
Q18723915,1,Category:People of the Uwajima Domain
Q18723917,1,Category:Municipal History of Uto
Q18723919,1,"Category:Municipal History of Uki, Kumamoto Prefecture"
Q18723925,1,"Category:History of Uji, Kyoto"
Q18723940,1,Category:Uda District
Q18723953,1,"Category:Buildings in Moriyama, Shiga"
Q18723955,1,Category:Municipal History of Moriyama
Q18723988,1,Category:Municipal History of Yasugi
Q18724007,1,"Category:Buildings in Shiso, Hyogo"
Q18724111,1,Category:National historic sites in Miyazaki prefecture
Q18724115,1,Category:National Schools in Miyazaki Prefecture
Q18724153,1,Category:History of Fujiyoshida City
Q18724154,1,Category:Fujizuka
Q18724159,1,"Category:Fujisan, sacred place and source of artistic inspiration"
Q18724186,1,Category:National historic sites in Toyama prefecture
Q18724195,1,Category:Vice Governors of Toyama Prefecture
Q18724205,1,Category:Municipal History of Tomioka
Q18724223,1,"Category:History of Sagae, Yamagata"
Q18724235,1,Category:Municipal History of Suttsu
Q18724246,1,Category:Geography of Kokura-Kita Ward
Q18724249,1,Category:History of Kokura-Kita Ward
Q18724254,1,Category:History of Kokura-Minami Ward
Q18724272,1,Category:History of Koyama
Q18724280,1,Category:Municipal History of Obira
Q18724344,1,Category:Chiisagata District
Q18724411,1,Category:Geography of Yamaguchi City
Q18724413,1,Category:Culture of Yamaguchi City
Q18724435,1,Category:Yamashiro District
Q18724476,1,Category:National historic sites in Yamanashi prefecture
Q18724504,1,Category:Yamagata Aritomo
Q18724506,1,Category:Yamabe District
Q18724508,1,"Category:Municipal History of Yamato, Kumamoto Prefecture"
Q18724521,1,Category:Culture of Gifu
Q18724523,1,Category:National historic sites in Gifu prefecture
Q18724527,1,Category:Geography of Gifu Prefecture by Municipality
Q18724531,1,Category:Gifu Prefecture designated tangible cultural property
Q18724547,1,"Category:History of Naka Ward, Okayama City"
Q18724553,1,"Category:History of Kita-ku, Okayama"
Q18724583,1,"Category:Buildings and structures in Okazaki, Aichi"
Q18724612,1,Category:History of Okaya
Q18724640,1,"Category:History of Iwatsuki-ku, Saitama"
Q18724651,1,Category:Municipal History of Misaki
Q18724655,1,"Category:Buildings in Kishiwada, Osaka"
Q18724677,1,Category:National historic sites in Shimane prefecture
Q18724700,1,Category:History of Shimada
Q18724715,1,Category:Municipal History of Kawajima
Q18724723,1,Category:Ward History of Kawasaki City
Q18724746,1,"Category:Geography of Kawagoe, Saitama"
Q18724759,1,"Category:Geography of Sakyō-ku, Kyoto"
Q18724769,1,"Category:Buildings in Ichikawa, Chiba"
Q18724801,1,Category:Municipal History of Hitachiota
Q18724808,1,Category:Court Nobles of the Bakumatsu Period
Q18724818,1,Category:People of Utsunomiya Domain during Bakumatsu
Q18724825,1,Category:People of Shimabara Domain during the Bakumatsu Period
Q18724843,1,Category:Municipal History of Biratori
Q18724845,1,Category:Heijō-kyō
Q18724856,1,Category:Heian Palace
Q18724870,1,Category:Architecture of the Heisei era
Q18724880,1,Category:Heguri clan
Q18724892,1,Category:History of Saiwai Ward
Q18724893,1,Category:Kōtokuji Family
Q18724896,1,Category:Municipal History of Satte
Q18724909,1,Category:Ward History of Hiroshima City
Q18724911,1,Category:Image Requests for Hiroshima City
Q18724923,1,"Category:Geography of Minami-ku, Hiroshima"
Q18724942,1,Category:Hiroshima New Shikoku 88 Pilgrimage
Q18724949,1,Category:Geography of Hiroshima Prefecture by Municipality
Q18724961,1,Category:History of Shonai Region
Q18724967,1,Category:Watarai Clan
Q18724969,1,Category:Watarai District
Q18724970,1,Category:Weights and measures
Q18724973,1,Category:Municipal History of Zama
Q18724977,1,Category:Abolished Daijō-kan Proclamations and Orders
Q18725005,1,"Category:Buildings in Hirosaki, Aomori"
Q18725010,1,Category:Geography of Teshikaga Town
Q18725035,1,Category:People of the Gosankyō Household
Q18725049,1,Category:Okinawa Reversion Commemorative National Sports Festival
Q18725097,1,"Category:Geography of Shima, Mie"
Q18725099,1,Category:Education in Shima City
Q18725100,1,"Category:History of Shima, Mie"
Q18725141,1,Category:Ehime Prefecture designated tangible cultural property
Q18725193,1,Category:People associated with Seijo University
Q18725196,1,Category:Geography of Narita City
Q18725198,1,"Category:Buildings and structures in Narita, Chiba"
Q18725199,1,Category:Education in Narita City
Q18725211,1,Category:Prewar Tokyo
Q18725220,1,Category:Daughters of Sengoku period daimyo
Q18725222,1,Category:Enumerations of Sengoku Warlords
Q18725223,1,Category:Postwar Tokyo
Q18725236,1,Category:History of Tobata Ward
Q18725244,1,Category:Tezuka family
Q18725267,1,Category:Buildings in Kakegawa
Q18725290,1,"Category:History of Settsu, Osaka"
Q18725306,1,Category:People of the Open University of Japan
Q18725309,1,Category:Shinto shrines in Designated Cities
Q18725310,1,Category:Members of the House of Councillors by party
Q18725328,1,"Category:History of Tsuruga, Fukui"
Q18725348,1,Category:People of the Imjin War
Q18725365,1,"Category:History of Shingu, Wakayama"
Q18725377,1,Category:History of Shinjo City
Q18725397,1,Category:Ward History of Niigata City
Q18725398,1,Category:Geography of Niigata
Q18725403,1,Category:Neighborhoods in Niigata
Q18725411,1,"Category:History of Chuo Ward, Niigata City"
Q18725468,1,"Category:Geography of Nikko, Tochigi"
Q18725477,1,Category:One-Day Onsen Facilities
Q18725506,1,Category:Asian Studies in Japan
Q18725512,1,Category:Original Web Anime of Japan
Q18725526,1,Category:Sports Promotions in Japan
Q18725566,1,Category:Japanese parliaments
Q18725577,1,Category:Lists of parks in Japan
Q18725583,1,Category:Japanese Criminal Justice
Q18725587,1,Category:History of medical education in Japan
Q18725588,1,Category:Medical education in Japan
Q18725591,1,Category:Japanese Museum Staff
Q18725611,1,Category:Research Institutes of National Educational Institutions in Japan
Q18725612,1,Category:National Schools of Japan by Prefecture
Q18725616,1,Category:Area Studies in Japan
Q18725627,1,Category:Women's education in Japan
Q18725631,1,Category:Religious buildings and structures in Japan by prefecture
Q18725632,1,Category:Japanese Religious Law
Q18725633,1,Category:Japanese business families
Q18725635,1,Category:Buddhist temples in Japan by populated place
Q18725637,1,Category:Industrial parks of Japan
Q18725638,1,Category:Engineering education in Japan
Q18725646,1,Category:Technologists of Japan
Q18725647,1,Category:Broadcasting History of Japan
Q18725650,1,Category:History of teacher training in Japan
Q18725651,1,Category:Classrooms in Japan
Q18725652,1,Category:People Educated at Japanese Institutions
Q18725654,1,Category:Facility operators in Japan
Q18725663,1,Category:Civil Justice in Japan
Q18725665,1,Category:Maritime history of Japan
Q18725667,1,Category:Fire Service Ranks of Japan
Q18725675,1,Category:Contemporary architecture in Japan
Q18725684,1,Category:Japanese Imperial Family by Rank
Q18725714,1,Category:Japanese Confectioneries by Prefecture
Q18725716,1,Category:Administrative divisions of Japan
Q18725725,1,Category:Japanese Imperial rescripts
Q18725734,1,Category:Japanese National Parliamentarians by Electoral District
Q18725797,1,Category:Ancient Japanese nobility
Q18725824,1,"Category:Nihonbashi, Tokyo"
Q18725864,1,Category:History of Japan Airlines
Q18725890,1,"Category:Buildings in Hitachi, Ibaraki"
Q18725905,1,Category:Nichiren-shū
Q18725915,1,Category:Third Higher School
Q18725939,1,Category:Municipal History of Asahi (Chiba)
Q18725961,1,Category:Wars of the Meiji Period
Q18725969,1,"Category:History of Akashi, Hyogo"
Q18726019,1,Category:History of Chizu Town
Q18726043,1,Category:Municipal History of Aritagawa
Q18726078,1,Category:Linguists of Korean
Q18726094,1,"Category:History of Kizugawa, Kyoto"
Q18726147,1,"Category:Honjo, Sumida"
Q18726163,1,Category:Ward History of Sapporo City
Q18726175,1,"Category:Buildings and structures in Chūō-ku, Sapporo"
Q18726177,1,"Category:History of Chuo Ward, Sapporo City"
Q18726251,1,Category:Municipal History of Higashikurume
Q18726256,1,Category:History of Tokyo by Period
Q18726257,1,Category:Planned Cities of Tokyo
Q18726302,1,Category:People associated with the Tokyo University of Education
Q18726330,1,Category:Sports History of Tokyo
Q18726335,1,Category:National Schools of Tokyo
